stop_name,parent_station,stop_id,stop_lat,stop_lon,location_type
"Hamburg, Liebezeitstraße",,252445,53.542805,10.118704,1
"Hamburg, Liebigstraße (Mitte)",,334804,53.532497,10.096216,1
"Hamburg, Liedenkummer Bogen",,241380,53.52418,9.778429,1
"Hamburg, Liegnitzer Straße",,398013,53.580185,10.137659,1
"Hamburg, Lienaustraße",,536098,53.627064,10.12317,1
"Hamburg, Liliencronpark",,296276,53.600857,10.153079,1
"Hamburg, Lilo-Gloeden-Kehre",,545679,53.47878,10.170506,1
"Hamburg, Lily-Braun-Straße",,167423,53.48704,10.173838,1
"Hamburg, Lippeltstraße",,242320,53.54554,10.015937,1
"Hamburg, Lisbeth-Bruhn-Straße",,610305,53.485332,10.172931,1
"Hamburg, Lohbrügger Kirchstraße",,478759,53.49865,10.202776,1
"Hamburg, Lohbrügger Markt",,607688,53.49486,10.207626,1
"Hamburg, Lohbrügger Weg",,521636,53.501583,10.205723,1
"Hamburg, Lohe",,629545,53.70863,10.105972,1
"Hamburg, Lohengrinweg",,20261,53.587593,9.753001,1
"Hamburg, Loher Straße",,267874,53.59397,10.144977,1
"Hamburg, Lohkamp",,273892,53.531284,10.122638,1
"Hamburg, Lohkampstraße 45",,499169,53.609913,9.898915,1
"Hamburg, Lohkoppelweg",,176395,53.59218,9.954192,1
"Hamburg, Lohmannsweg",,242772,53.46409,9.956636,1
"Hamburg, Lohmühlenstraße",,439219,53.556698,10.019096,1
"Hamburg, Lokstedter Weg",,331550,53.59572,9.983997,1
"Hamburg, Lola-Rogge-Platz",,93953,53.53759,10.013297,1
"Hamburg, Luckmoor",,431164,53.596996,9.86535,1
"Hamburg, Luetkensallee",,27359,53.57433,10.099035,1
"Hamburg, Lufthansa-Basis",,324360,53.620575,9.997512,1
"Hamburg, Lufthansa-Basis (Haupteingang)",,389203,53.62157,9.996916,1
"Hamburg, Luisen-Gymnasium",,157502,53.49209,10.227633,1
"Hamburg, Luisenweg",,219800,53.54821,10.046547,1
"Hamburg, Luruper Chaussee (DESY)",,113176,53.57629,9.888856,1
"Hamburg, Lutterothstraße",,248210,53.582005,9.947717,1
"Hamburg, Lämmersieth (Mitte)",,419774,53.584778,10.053295,1
"Hamburg, Lämmersieth (Nord)",,528118,53.58891,10.061372,1
"Hamburg, Lärchenallee",,147348,53.622208,10.073618,1
"Hamburg, Löwenstraße (Facharztklinik)",,38409,53.587326,9.971736,1
"Hamburg, Lübbersweg",,477549,53.455948,9.955369,1
"Hamburg, Lübecker Straße",,562151,53.56009,10.028791,1
"Hamburg, Lüdersring",,289773,53.596848,9.885315,1
"Hamburg, Lühmannstraße",,185564,53.45773,9.947033,1
"Hamburg, Lürade",,472520,53.425484,9.93085,1
"Hamburg, Lürader Weg",,436752,53.4218,9.929837,1
"Hamburg, Lütjenburg (Kirchwerder)",,543762,53.40049,10.168565,1
"Hamburg, Lütte Stegel",,632757,53.445213,10.224835,1
"Hamburg, Lüttmattensteed",,527585,53.459244,9.866443,1
"Hamburg, Lüttwetter",,597669,53.434944,10.276017,1
"Hamburg, Madacker",,330822,53.686977,10.106948,1
"Hamburg, Magellan-Terrassen",,368276,53.542484,9.993321,1
"Hamburg, Maienweg",,525819,53.62116,10.025471,1
"Hamburg, Maike-Harder-Weg",,196316,53.666023,10.09024,1
"Hamburg, Maisredder",,20081,53.62732,10.085444,1
"Hamburg, Majestätische Aussicht",,559990,53.453876,9.92542,1
"Hamburg, Maler- und Lackierer-Museum",,178764,53.52148,10.118775,1
"Hamburg, Manilabrücke",,212114,53.6071,10.022425,1
"Hamburg, Mannesallee",,375227,53.51477,9.98725,1
"Hamburg, Manshardtstraße",,11870,53.55731,10.115721,1
"Hamburg, Mansteinstraße",,262762,53.57865,9.965784,1
"Hamburg, Marco-Polo-Terrassen",,390715,53.540405,9.993709,1
"Hamburg, Maretstraße (Bürgerzentrum)",,192015,53.452206,9.982787,1
"Hamburg, Margit-Zinke-Straße (Nord)",,642051,53.48879,10.166036,1
"Hamburg, Maria-Louisen-Straße",,415348,53.58687,10.002396,1
"Hamburg, Maria-Louisen-Straße (Nord)",,546386,53.59146,10.007292,1
"Hamburg, Marie-Henning-Weg",,280084,53.484528,10.154289,1
"Hamburg, Marienkrankenhaus",,473170,53.56076,10.034301,1
"Hamburg, Marienkäferweg",,464820,53.42538,9.964351,1
"Hamburg, Marktkanal",,386202,53.5275,10.025482,1
"Hamburg, Marlowring",,634620,53.573105,9.925351,1
"Hamburg, Marmstorfer Kirche",,571763,53.439407,9.967503,1
"Hamburg, Marmstorfer Weg (Nord)",,211801,53.451782,9.971969,1
"Hamburg, Marner Straße",,25117,53.58682,10.10404,1
"Hamburg, Marschbahndamm",,528128,53.428616,10.154458,1
"Hamburg, Marschkamper Deich",,444836,53.51503,9.794452,1
"Hamburg, Marschkamper Deich 72",,10956,53.5202,9.799433,1
"Hamburg, Marschweg (Kehre)",,92659,53.584423,9.778086,1
"Hamburg, Martensallee",,388613,53.59066,10.134044,1
"Hamburg, Marxsenweg",,348501,53.555214,9.865175,1
"Hamburg, Mattkamp",,401311,53.545822,10.126478,1
"Hamburg, Max-Brauer-Allee (Mitte)",,501103,53.55859,9.949452,1
"Hamburg, Max-Eichholz-Ring",,395544,53.50453,10.218241,1
"Hamburg, Max-Klinger-Straße",,267311,53.52981,10.144361,1
"Hamburg, Max-Tau-Straße",,621286,53.592262,9.951083,1
"Hamburg, Maxstraße",,592703,53.57085,10.048239,1
"Hamburg, Maybachstraße",,613353,53.598137,10.056316,1
"Hamburg, Mehrenskamp",,549210,53.53446,10.121244,1
"Hamburg, Mehringweg",,423495,53.456825,9.960131,1
"Hamburg, Meiendorfer Weg",,32841,53.638687,10.155871,1
"Hamburg, Mellande",,402191,53.641674,10.105852,1
"Hamburg, Mellingburgredder",,115969,53.668365,10.106127,1
"Hamburg, Mendelstraße",,350346,53.51143,10.186345,1
"Hamburg, Mengestraße",,58511,53.50081,9.991462,1
"Hamburg, Mensingstraße",,297342,53.44274,9.996986,1
"Hamburg, Mergenthalerweg",,610127,53.61333,9.895935,1
"Hamburg, Meriandamm",,445124,53.552174,10.111241,1
"Hamburg, Merkenstraße",,196354,53.538643,10.125463,1
"Hamburg, Merlingasse",,253567,53.47601,9.846121,1
"Hamburg, Messehallen",,323407,53.557835,9.976784,1
"Hamburg, Mesterbrooksweg",,159787,53.704975,10.102969,1
"Hamburg, Meßberg",,171411,53.547714,10.000821,1
"Hamburg, Michael-Pritzl-Weg",,571355,53.481007,10.156859,1
"Hamburg, Michaeliskirche",,510797,53.549248,9.978527,1
"Hamburg, Minsbekweg",,244072,53.655983,10.076982,1
"Hamburg, Mittelallee",,194294,53.622856,10.057176,1
"Hamburg, Mittlerer Landweg (Nord)",,554705,53.502396,10.139613,1
"Hamburg, Mittlerer Landweg (Süd)",,565104,53.488823,10.119075,1
"Hamburg, Modering",,462224,53.63779,9.920523,1
"Hamburg, Mohnhof",,377457,53.486275,10.213785,1
"Hamburg, Moltrechtweg",,403942,53.615936,10.007543,1
"Hamburg, Moorburger Alter Deich",,599443,53.499043,9.891261,1
"Hamburg, Moorburger Bogen",,610630,53.474487,9.950599,1
"Hamburg, Moorburger Elbdeich 227",,258713,53.493362,9.931735,1
"Hamburg, Moorburger Elbdeich 273",,35680,53.495052,9.922158,1
"Hamburg, Moorburger Elbdeich 297",,516470,53.49517,9.91865,1
"Hamburg, Moorburger Elbdeich 379",,11974,53.498005,9.901457,1
"Hamburg, Moorburger Kirchdeich",,641271,53.48985,9.936388,1
"Hamburg, Moorburger Kirche",,394038,53.48963,9.94131,1
"Hamburg, Moorburger Kreuzung",,111819,53.495693,9.910303,1
"Hamburg, Moorburger Ring",,638303,53.480686,9.873072,1
"Hamburg, Moorburger Straße",,302784,53.473034,9.958232,1
"Hamburg, Moorfleet",,282890,53.511917,10.088042,1
"Hamburg, Moorfleet (Châu-und-Lân-Straße)",,636690,53.51246,10.088725,1
"Hamburg, Moorfleet (Feuerwehr)",,52997,53.512054,10.086659,1
"Hamburg, Moorfleeter Brückenstraße",,232445,53.50107,10.081178,1
"Hamburg, Moorfleeter Deich",,429987,53.518158,10.069462,1
"Hamburg, Moorfleeter Deich (Ost)",,379196,53.484882,10.116109,1
"Hamburg, Moorfleeter Deich 344",,314043,53.495667,10.091393,1
"Hamburg, Moorfleeter Deich 380",,450383,53.4922,10.092298,1
"Hamburg, Moorfleeter Deich 427",,125418,53.487602,10.094922,1
"Hamburg, Moorfleeter Hauptdeich",,141394,53.500988,10.079217,1
"Hamburg, Moorfleeter Kirchenweg",,227667,53.51339,10.08018,1
"Hamburg, Moorfleeter Straße (Mitte)",,149538,53.529713,10.094546,1
"Hamburg, Moorfleeter Straße (Nord)",,608891,53.536057,10.09842,1
"Hamburg, Moorfleeter Straße (Süd)",,340276,53.522343,10.088852,1
"Hamburg, Moorlage",,459103,53.429314,9.972359,1
"Hamburg, Moorrand",,293275,53.64306,9.972382,1
"Hamburg, Moorredder",,372318,53.6592,10.182506,1
"Hamburg, Moorstieg",,284941,53.470585,9.921085,1
"Hamburg, Moorstraße (Phoenix-Center)",,345596,53.456917,9.986464,1
"Hamburg, Moorwerder Hauptdeich 35",,15396,53.465965,10.055695,1
"Hamburg, Moorwerder Hauptdeich 69",,119075,53.47267,10.046389,1
"Hamburg, Moorwerder Mühle",,254802,53.470676,10.060526,1
"Hamburg, Moorwerder Norderdeich (Fußweg)",,2144,53.476402,10.058229,1
"Hamburg, Moorwerder Norderdeich (Ost)",,143928,53.473682,10.0603,1
"Hamburg, Moorwerder Osterdeich",,293315,53.46781,10.060605,1
"Hamburg, Moosberg (Pflegezentrum)",,57405,53.498,10.182067,1
"Hamburg, Moränenweg",,137276,53.610836,10.163686,1
"Hamburg, Mozartstraße",,643098,53.57838,10.021837,1
"Hamburg, Mundsburg",,199955,53.569427,10.027539,1
"Hamburg, Mundsburger Brücke",,565549,53.56557,10.019747,1
"Hamburg, Museum am Rothenbaum",,433407,53.56795,9.988378,1
"Hamburg, Museum für Hamburgische Geschichte",,647783,53.550488,9.974014,1
"Hamburg, Musäusstraße",,505433,53.580456,9.816605,1
"Hamburg, Mörkenstraße",,631966,53.54944,9.945822,1
"Hamburg, Müggenburger Schleuse",,481926,53.512684,10.055266,1
"Hamburg, Müggenburger Straße",,185086,53.51164,10.052761,1
"Hamburg, Mühlenauweg",,208356,53.604744,9.909637,1
"Hamburg, Mühlenberg",,427226,53.56076,9.822972,1
"Hamburg, Mühlenhagen",,524802,53.53658,10.067452,1
"Hamburg, Mühlenredder",,524591,53.710743,10.129836,1
"Hamburg, Mümmelmannsberg",,592721,53.528156,10.149932,1
"Hamburg, Münterweg",,575815,53.527462,10.144674,1
"Hamburg, Müssenredder (Mitte)",,498740,53.655422,10.073147,1
"Hamburg, Nachtigallenweg",,605911,53.45133,9.947899,1
"Hamburg, Nagelshof",,463195,53.581722,9.752112,1
"Hamburg, Nagelstegel",,164817,53.456165,10.080413,1
"Hamburg, Nagelsweg",,300679,53.5435,10.022158,1
"Hamburg, Naturschutzgebiet Höltigbaum",,74166,53.611244,10.183477,1
"Hamburg, Neckersstücken",,402310,53.47135,9.819899,1
"Hamburg, Nedderfeld",,457939,53.603245,9.96197,1
"Hamburg, Nedderfeld (Anscharhöhe)",,524704,53.60097,9.984195,1
"Hamburg, Nedderfeld (Kehre)",,87712,53.603867,9.963006,1
"Hamburg, Nedderfeld Center",,593692,53.601685,9.973999,1
"Hamburg, Neesentwiete",,270667,53.40996,10.171983,1
"Hamburg, Nehlsstraße",,443250,53.53008,9.96964,1
"Hamburg, Neißestraße",,328141,53.60705,9.864981,1
"Hamburg, Nektarweg",,363508,53.63731,10.13339,1
"Hamburg, Nesselstraße",,385529,53.618214,10.019717,1
"Hamburg, Nettelnburger Kirchenweg",,394222,53.48018,10.182776,1
"Hamburg, Nettelnburger Landweg (Süd)",,571657,53.471157,10.174588,1
"Hamburg, Nettelnburger Landweg 192",,429784,53.475792,10.177509,1
"Hamburg, Nettelnburger Straße",,289026,53.476326,10.195802,1
"Hamburg, Nettelnburger Straße (Mitte)",,536455,53.47743,10.187384,1
"Hamburg, Neue Bullerrinne",,264656,53.530746,9.847936,1
"Hamburg, Neue Wöhr",,621975,53.598976,10.041549,1
"Hamburg, Neuenfelder Damm",,493048,53.53,9.805228,1
"Hamburg, Neuenfelder Fährdeich (Ost)",,448371,53.52839,9.79728,1
"Hamburg, Neuenfelder Kirche",,636260,53.52399,9.810271,1
"Hamburg, Neuenfelder Straße (Schule)",,604149,53.493584,10.012946,1
"Hamburg, Neuengammer Elbdeich",,6070,53.422535,10.257338,1
"Hamburg, Neuengammer Hauptdeich",,41199,53.417343,10.252748,1
"Hamburg, Neuengammer Hausdeich 310",,760,53.449093,10.214591,1
"Hamburg, Neuengammer Hausdeich 331",,274530,53.451138,10.214875,1
"Hamburg, Neuengammer Hausdeich 351",,446571,53.45323,10.213896,1
"Hamburg, Neuengammer Hausdeich 421",,25690,53.45785,10.205687,1
"Hamburg, Neuengammer Hausdeich 490",,325687,53.463078,10.198291,1
"Hamburg, Neuengammer Hausdeich 52",,437043,53.42648,10.249601,1
"Hamburg, Neuengammer Heerweg",,194027,53.419643,10.220821,1
"Hamburg, Neuengammer Hinterdeich",,296371,53.446648,10.176726,1
"Hamburg, Neuengammer Hinterdeich (Ost)",,498373,53.427753,10.21511,1
"Hamburg, Neuengammer Hinterdeich 123",,349138,53.433033,10.203028,1
"Hamburg, Neuengammer Hinterdeich 143",,582422,53.435593,10.205087,1
"Hamburg, Neuengammer Hinterdeich 180",,189519,53.438854,10.203102,1
"Hamburg, Neuengammer Hinterdeich 60",,46421,53.428787,10.205466,1
"Hamburg, Neuengammer Kirche",,81620,53.44603,10.222255,1
"Hamburg, Neuengammer Marschbahndamm",,378883,53.42406,10.253502,1
"Hamburg, Neuer Friedhof",,416377,53.44587,9.956061,1
"Hamburg, Neuer Fährweg",,235141,53.5303,9.790892,1
"Hamburg, Neuer Höltigbaum",,413540,53.608143,10.185414,1
"Hamburg, Neuer Pferdemarkt",,263704,53.5584,9.963346,1
"Hamburg, Neugraben",,420741,53.47402,9.851885,1
"Hamburg, Neugrabener Heideweg",,334640,53.462223,9.866103,1
"Hamburg, Neugrabener Markt",,466443,53.47075,9.854419,1
"Hamburg, Neuhof",,403575,53.524166,9.94071,1
"Hamburg, Neuhof (Fähre)",,239284,53.52527,9.94198,1
"Hamburg, Neuhöfer Damm",,144024,53.512794,9.969335,1
"Hamburg, Neuhöfer Straße (Mitte)",,370018,53.510704,9.982281,1
"Hamburg, Neuhöfer Straße (Ost)",,169381,53.510185,9.992676,1
"Hamburg, Neuland",,46003,53.462936,10.003904,1
"Hamburg, Neuländer Elbdeich 174",,183613,53.47103,10.021123,1
"Hamburg, Neuländer Elbdeich 76",,269840,53.468163,10.006648,1
"Hamburg, Neuländer Hauptdeich",,377290,53.470085,9.994856,1
"Hamburg, Neuländer Straße",,189708,53.466606,9.991839,1
"Hamburg, Neuländer Weg",,556763,53.462868,10.007004,1
"Hamburg, Neumühlen/Övelgönne",,271681,53.543533,9.914523,1
"Hamburg, Neumühlen/Övelgönne (Fähre)",,459722,53.544224,9.91487,1
"Hamburg, Neumühler Kirchenweg",,112012,53.54476,9.925683,1
"Hamburg, Neurahlstedter Graben",,260946,53.610386,10.177499,1
"Hamburg, Neusurenland",,640316,53.61639,10.113517,1
"Hamburg, Neuwiedenthaler Straße (Ost)",,592290,53.47709,9.898904,1
"Hamburg, Neuwiedenthaler Straße (West)",,258463,53.47676,9.861845,1
"Hamburg, Neßpriel",,18845,53.536083,9.858028,1
"Hamburg, Niedergeorgswerder Deich (Süd)",,65784,53.503685,10.027394,1
"Hamburg, Niekampsweg",,470740,53.61116,9.89536,1
"Hamburg, Niendorf Markt",,434253,53.620358,9.951886,1
"Hamburg, Niendorf Nord",,376853,53.64084,9.9502,1
"Hamburg, Niendorfer Gehege",,248026,53.609985,9.926626,1
"Hamburg, Niendorfer Straße",,573368,53.61018,9.958204,1
"Hamburg, Nienstedtener Marktplatz",,118957,53.5538,9.844731,1
"Hamburg, Nincoper Straße 160",,219591,53.51547,9.792198,1
"Hamburg, Nincoper Straße 28",,208156,53.512848,9.819389,1
"Hamburg, Nincoper Straße 99",,399569,53.513504,9.803664,1
"Hamburg, Nippoldstraße (Ost)",,137923,53.515247,9.969241,1
"Hamburg, Nippoldstraße (West)",,110890,53.520702,9.944472,1
"Hamburg, Norbert-Schmid-Platz",,95107,53.65389,10.062777,1
"Hamburg, Norderkirchenweg",,244102,53.528545,9.864088,1
"Hamburg, Norderloch",,62392,53.537403,9.967349,1
"Hamburg, Norderquerweg 42",,97561,53.4343,10.191583,1
"Hamburg, Norderquerweg 92",,28592,53.4295,10.196835,1
"Hamburg, Norderschulweg",,485992,53.53349,9.875923,1
"Hamburg, Nordmarkstraße",,480030,53.581993,10.110392,1
"Hamburg, Nordmeerstraße",,71427,53.53481,9.859088,1
"Hamburg, Nordmeertwiete",,496304,53.531574,9.859053,1
"Hamburg, Nordteich",,279486,53.625057,10.042055,1
"Hamburg, Normannenweg",,327374,53.55118,10.035561,1
"Hamburg, Nymphenweg",,75485,53.44179,9.968415,1
"Hamburg, Nüßlerkamp",,555019,53.622616,10.084329,1
"Hamburg, O'Swaldstraße",,262928,53.556328,10.07975,1
"Hamburg, Obenhauptstraße",,630333,53.620743,10.007491,1
"Hamburg, Oberer Landweg (Eisenbahnbrücke)",,395338,53.487766,10.185714,1
"Hamburg, Oberhafenbrücke",,225108,53.544415,10.005359,1
"Hamburg, Oberschleems",,453138,53.53814,10.118913,1
"Hamburg, Oberstraße",,184557,53.577633,9.988951,1
"Hamburg, Oberwerder Damm",,104624,53.525154,10.026979,1
"Hamburg, Ochsenwerder Elbdeich",,66962,53.446663,10.107836,1
"Hamburg, Ochsenwerder Elbdeich 3",,82284,53.45747,10.075342,1
"Hamburg, Ochsenwerder Kirche",,252479,53.476627,10.084518,1
"Hamburg, Ochsenwerder Mühlenweg",,162878,53.478382,10.098932,1
"Hamburg, Ochsenwerder Norderdeich 194",,285521,53.46774,10.109123,1
"Hamburg, Ochsenwerder Norderdeich 220",,396829,53.465527,10.113086,1
"Hamburg, Ochsenwerder Norderdeich 320",,414741,53.461365,10.130548,1
"Hamburg, Ochsenzoll",,425678,53.678146,10.001597,1
"Hamburg, Oddernskamp",,301169,53.59868,9.952299,1
"Hamburg, Odemanns Heck",,194365,53.44656,10.220359,1
"Hamburg, Oehleckerring",,75857,53.6603,10.002701,1
"Hamburg, Oesterleystraße",,415176,53.561394,9.81165,1
"Hamburg, Offakamp",,620303,53.59864,9.971528,1
"Hamburg, Offenbachweg",,256014,53.632633,10.173916,1
"Hamburg, Ohkamp",,324884,53.638046,10.023809,1
"Hamburg, Ohlendieck",,616585,53.662582,10.087443,1
"Hamburg, Ohlendorffs Tannen",,509582,53.66806,10.147304,1
"Hamburg, Ohlsdorf",,518692,53.62059,10.031668,1
"Hamburg, Ohlsdorfer Straße (Planetarium)",,522323,53.599346,10.00677,1
"Hamburg, Ohlstedt",,285928,53.694393,10.137216,1
"Hamburg, Ohnsorgweg",,222417,53.55488,9.869575,1
"Hamburg, Ohrnsweg",,312877,53.473904,9.822208,1
"Hamburg, Oldenburger Straße",,86218,53.605576,9.929068,1
"Hamburg, Oldenfelde",,613340,53.617603,10.128772,1
"Hamburg, Oldesloer Straße",,260520,53.63547,9.918486,1
"Hamburg, Olivaer Straße",,72689,53.583588,10.057584,1
"Hamburg, Oortkaten",,503354,53.44904,10.090422,1
"Hamburg, Oortkatenufer",,119205,53.440666,10.101239,1
"Hamburg, Oortkatenweg",,345768,53.456528,10.105699,1
"Hamburg, Oortkatenweg (Nord)",,501849,53.46419,10.120233,1
"Hamburg, Op de Elg",,333484,53.654957,10.11833,1
"Hamburg, Op'n Hainholt",,272099,53.58073,9.810632,1
"Hamburg, Opferberg",,36490,53.47198,9.876462,1
"Hamburg, Orchideenstieg",,123649,53.602665,9.990231,1
"Hamburg, Organistenweg",,327172,53.520638,9.811895,1
"Hamburg, Ortwinstieg",,172468,53.57886,9.773953,1
"Hamburg, Osakaallee (Überseequartier)",,352915,53.5428,9.998583,1
"Hamburg, Osdorfer Weg",,355374,53.565872,9.895429,1
"Hamburg, Ost-Kraueler Bogen",,414635,53.397686,10.224988,1
"Hamburg, Osterbrookplatz",,553424,53.547108,10.057519,1
"Hamburg, Osterfelddeich",,363006,53.520004,9.885731,1
"Hamburg, Osterfeldweg",,183645,53.435966,9.971864,1
"Hamburg, Osterkamp",,440476,53.569656,10.100076,1
"Hamburg, Ostermeyerstraße",,37791,53.568424,9.866396,1
"Hamburg, Osterstraße",,410421,53.576088,9.951676,1
"Hamburg, Oststeinbeker Weg (Mitte)",,280195,53.5386,10.14045,1
"Hamburg, Oststeinbeker Weg (West)",,611613,53.53572,10.131353,1
"Hamburg, Otto-Grot-Straße",,604309,53.488663,10.147561,1
"Hamburg, Otto-Hahn-Schule Jenfeld",,647970,53.579136,10.127998,1
"Hamburg, Overhaken",,595465,53.436775,10.106977,1
"Hamburg, Overwerder",,311926,53.430614,10.113407,1
"Hamburg, Owiesenstraße",,134522,53.606445,10.067069,1
"Hamburg, Paeplowstieg",,317661,53.615704,9.986139,1
"Hamburg, Pahlblöckensstieg",,172366,53.606487,10.169081,1
"Hamburg, Palstek",,44088,53.533775,9.851315,1
"Hamburg, Paracelsusstraße",,590422,53.59744,10.13196,1
"Hamburg, Parkallee",,458319,53.57255,9.983994,1
"Hamburg, Parkplatz Dradenau",,443042,53.523933,9.903033,1
"Hamburg, Parkstraße",,507488,53.55297,9.881938,1
"Hamburg, Paul-Roosen-Straße",,515462,53.553368,9.954178,1
"Hamburg, Paulinenstraße",,223731,53.554955,9.964641,1
"Hamburg, Pepermölenbek",,51302,53.54745,9.953939,1
"Hamburg, Perelsstraße",,537149,53.510956,10.203441,1
"Hamburg, Perelsstraße (Mitte)",,561721,53.509216,10.201915,1
"Hamburg, Peter-Timm-Straße",,411185,53.63965,9.915963,1
"Hamburg, Peuter Elbdeich",,209222,53.521652,10.043374,1
"Hamburg, Peutestraße 22",,229724,53.523987,10.036209,1
"Hamburg, Peutestraße 50",,151736,53.520138,10.04792,1
"Hamburg, Peutestraße 72",,284955,53.517902,10.052735,1
"Hamburg, Pfeilshofer Weg",,156396,53.64171,10.097279,1
"Hamburg, Pfingstberg",,210572,53.488075,10.228285,1
"Hamburg, Pflegezentrum Farmsen",,485116,53.613716,10.114867,1
"Hamburg, Pflegezentrum Holstenhof",,146836,53.567944,10.122915,1
"Hamburg, Pflegezentrum Lutherpark",,475532,53.572914,9.906326,1
"Hamburg, Pflugacker",,614994,53.61368,9.898345,1
"Hamburg, Philosophenweg",,178955,53.54924,9.909697,1
"Hamburg, Pieperweg",,170171,53.580265,9.823049,1
"Hamburg, Pinkertbrücke",,154287,53.527527,10.084687,1
"Hamburg, Pinkertweg (Mitte)",,62887,53.52624,10.092782,1
"Hamburg, Pinkertweg (Ost)",,245972,53.522373,10.104866,1
"Hamburg, Pinkertweg 12",,20982,53.5268,10.089645,1
"Hamburg, Pinneberger Chaussee",,451666,53.6185,9.889637,1
"Hamburg, Plattenfoort",,200598,53.6289,10.137261,1
"Hamburg, Platz der Arbeiterinnen",,291792,53.55836,9.938656,1
"Hamburg, Plettenbergstraße",,13623,53.504715,10.203566,1
"Hamburg, Pollhof",,469839,53.47341,10.230678,1
"Hamburg, Pommernweg",,246066,53.642708,9.956588,1
"Hamburg, Poppenbütteler Berg",,425313,53.668762,10.082564,1
"Hamburg, Poppenbütteler Bogen",,194389,53.670593,10.070091,1
"Hamburg, Poppenbüttler Markt",,150273,53.65941,10.084959,1
"Hamburg, Poppenbüttler Stieg",,314645,53.644775,10.051781,1
"Hamburg, Porgesring",,575208,53.521503,10.098073,1
"Hamburg, Potsdamer Straße",,290567,53.58589,10.148625,1
"Hamburg, Preetzer Straße",,519109,53.633045,10.016855,1
"Hamburg, Prehnsweg",,606557,53.604618,10.174695,1
"Hamburg, Prinzenweg",,388753,53.55472,10.113465,1
"Hamburg, Pröbenweg",,111710,53.55445,10.050157,1
"Hamburg, Pulverhofsweg",,286471,53.598682,10.123549,1
"Hamburg, Pumpwerk Allermöhe",,315083,53.481934,10.117989,1
"Hamburg, Püttenhorst (Süd)",,117374,53.477898,10.186222,1
"Hamburg, Quellgrund",,528998,53.452885,9.867097,1
"Hamburg, Querkamp",,108238,53.551434,10.094292,1
"Hamburg, Quittenweg",,258240,53.62726,10.109208,1
"Hamburg, Raalandsweg",,410202,53.57727,9.761182,1
"Hamburg, Rabenstein",,342432,53.446198,9.969253,1
"Hamburg, Radickestraße",,279622,53.439445,10.002191,1
"Hamburg, Rahel-Varnhagen-Weg",,128110,53.488007,10.174406,1
"Hamburg, Rahewinkel",,335409,53.52275,10.155253,1
"Hamburg, Rahlstedt",,168702,53.604813,10.154472,1
"Hamburg, Rahlstedt Center",,51821,53.604248,10.158338,1
"Hamburg, Rahlstedter Kamp",,52108,53.609524,10.173743,1
"Hamburg, Rahlstedter Weg (Mitte)",,230729,53.602634,10.127703,1
"Hamburg, Rahmwerder Straße",,372800,53.511932,10.021036,1
"Hamburg, Rahnstraße",,526599,53.605663,10.070932,1
"Hamburg, Rambachstraße",,149927,53.544548,9.97602,1
"Hamburg, Rathaus Altona",,234412,53.547726,9.936324,1
"Hamburg, Rathaus Bergedorf",,639961,53.487545,10.220315,1
"Hamburg, Rathaus Stellingen",,11422,53.592625,9.934946,1
"Hamburg, Rathaus Wilhelmsburg",,218277,53.49937,9.996688,1
"Hamburg, Rathausmarkt",,176517,53.550488,9.99457,1
"Hamburg, Rathausmarkt (Petrikirche)",,370136,53.55035,9.996025,1
"Hamburg, Ratsmühlendamm",,139792,53.62739,10.013015,1
"Hamburg, Rauchschwalbenweg",,309500,53.621174,10.14251,1
"Hamburg, Rauhes Haus",,44843,53.554188,10.066145,1
"Hamburg, Rauschener Ring",,4753,53.594334,10.081202,1
"Hamburg, Rebenacker",,396979,53.61912,9.901181,1
"Hamburg, Recknitzstraße",,55078,53.599354,9.867286,1
"Hamburg, Reclamstraße",,58952,53.538597,10.110206,1
"Hamburg, Redderblock",,109227,53.615997,10.152268,1
"Hamburg, Redingskamp",,516738,53.612667,9.890768,1
"Hamburg, Reeseberg",,229235,53.450684,9.987584,1
"Hamburg, Reestück",,631288,53.650078,10.009158,1
"Hamburg, Regerstraße (Ost)",,274754,53.571064,9.916914,1
"Hamburg, Rehkoppel",,464902,53.560345,10.119665,1
"Hamburg, Rehmbrook",,427149,53.66073,10.076655,1
"Hamburg, Rehrstieg",,216489,53.477367,9.875022,1
"Hamburg, Reichsbahnstraße",,530818,53.602524,9.912233,1
"Hamburg, Reiherstieg Hauptdeich",,452294,53.51115,9.978161,1
"Hamburg, Reimboldweg",,351486,53.48265,10.227285,1
"Hamburg, Reinheimerweg",,229683,53.583065,9.814436,1
"Hamburg, Reinskamp",,86635,53.54433,10.127238,1
"Hamburg, Reitbrooker Hinterdeich",,126833,53.461227,10.139413,1
"Hamburg, Reitbrooker Mühle",,563523,53.467823,10.170747,1
"Hamburg, Reitbrooker Mühlenbrücke",,76931,53.46797,10.176006,1
"Hamburg, Reitdeich",,276316,53.475163,10.101937,1
"Hamburg, Rentenversicherung Nord",,117826,53.59211,10.108709,1
"Hamburg, Repsoldstraße",,634867,53.548416,10.015442,1
"Hamburg, Rethebrücke (Süd)",,644849,53.50218,9.967812,1
"Hamburg, Reventlowstraße",,372787,53.552402,9.890573,1
"Hamburg, Rheingoldweg (Ost)",,238501,53.583885,9.75366,1
"Hamburg, Rheingoldweg (West)",,591390,53.586292,9.739539,1
